myday,rating_group_name,rg_id,IMSI,apn,ccr_charge_traffic_mb,daily_capping_mb,capping_status
2026/08/01,RG 1192 - NTRA & Governmental,1192,602030997470958,ETISALAT,552.507795333887,500,exceeded capping
2026/08/01,RG 1192 - NTRA & Governmental,1192,602030099551086,ETISALAT,552.463360786426,500,exceeded capping
2026/08/01,RG 1192 - NTRA & Governmental,1192,602030815268916,ETISALAT,552.073819160449,500,exceeded capping
2026/08/01,RG 1192 - NTRA & Governmental,1192,602030814767523,ETISALAT,549.009957313574,500,exceeded capping
2026/08/01,RG 1192 - NTRA & Governmental,1192,602030136617662,ETISALAT,545.856653213477,500,exceeded capping
2026/08/01,RG 1192 - NTRA & Governmental,1192,602030911193189,ETISALAT,545.061193466211,500,exceeded capping
2026/08/01,RG 1192 - NTRA & Governmental,1192,602030134554945,ETISALAT,542.009087562598,500,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030818189722,INTERNET.ETISALAT,4439.736976623535,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030099125126,ETISALAT,445.117188453711,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030139874282,ETISALAT,422.983413696289,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030136418812,ETISALAT,422.095878601074,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030821831674,ETISALAT,376.987810134863,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030832711822,ETISALAT,373.017374992383,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030128043667,ETISALAT,365.089687347461,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030133858653,ETISALAT,350.718947410547,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030125499273,ETISALAT,339.289751052832,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030819057983,ETISALAT,316.510922431934,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030918487082,ETISALAT,313.013090133691,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030830074288,ETISALAT,313.012063980078,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030139582368,INTERNET.ETISALAT,306.508491516113,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030108621413,ETISALAT,303.960556030273,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030128283981,ETISALAT,302.510200500488,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030917114831,ETISALAT,302.509659767188,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030818003701,ETISALAT,301.975587844824,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030811669621,ETISALAT,300.283916473438,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030814234860,ETISALAT,297.113609313965,250,exceeded capping
2026/08/01,RG 1193 - My Etisalat & Notifications,1193,602030913461202,ETISALAT,295.508007049609,250,exceeded capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030916701972,INTERNET.ETISALAT,792.816059112598,500,exceeded capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030810717637,INTERNET.ETISALAT,616.857833862305,500,exceeded capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030978485870,INTERNET.ETISALAT,360.011948585547,500,within capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030819311235,INTERNET.ETISALAT,268.759756088281,500,within capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030815868077,INTERNET.ETISALAT,251.303756713867,500,within capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030915872159,INTERNET.ETISALAT,223.613833427441,500,within capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030810720057,INTERNET.ETISALAT,169.328178405762,500,within capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030915920983,INTERNET.ETISALAT,144.538272857715,500,within capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030150744629,INTERNET.ETISALAT,143.755509376563,500,within capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030986307043,INTERNET.ETISALAT,112.673517227148,500,within capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030815912261,INTERNET.ETISALAT,99.727402687109,500,within capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030915835802,INTERNET.ETISALAT,42.399263381934,500,within capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030914023195,INTERNET.ETISALAT,40.437582016016,500,within capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030915945559,INTERNET.ETISALAT,36.104600906348,500,within capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030815803725,INTERNET.ETISALAT,34.655345916797,500,within capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030815861170,INTERNET.ETISALAT,31.241239547754,500,within capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030916682798,INTERNET.ETISALAT,27.828844070410,500,within capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030915849528,INTERNET.ETISALAT,20.482046127344,500,within capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030915852474,INTERNET.ETISALAT,19.301965713477,500,within capping
2026/08/01,RG 1197 - Ta3leemy,1197,602030815943684,INTERNET.ETISALAT,17.914702415430,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030135062816,ETISALAT,480.116993904102,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030917246444,ETISALAT,480.067463874805,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030988442934,ETISALAT,480.061027526855,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030912209406,ETISALAT,480.049179077148,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030819846370,ETISALAT,480.044862747168,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030818883251,ETISALAT,479.999043464648,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030834960399,ETISALAT,479.998592376758,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030825940057,ETISALAT,479.002106666602,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030918485044,ETISALAT,476.464231491113,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030832613941,ETISALAT,460.467750549316,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030115675927,ETISALAT,452.740533828711,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030834999212,ETISALAT,444.542404174805,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030922472891,ETISALAT,439.955391883887,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030831690359,ETISALAT,437.957724571191,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030134855307,ETISALAT,431.597097396875,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030054546995,ETISALAT,430.122348785449,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030839687583,ETISALAT,418.027333259570,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030819918369,ETISALAT,406.925629615820,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030834494689,ETISALAT,400.648899078418,500,within capping
2026/08/01,RG 1202 - Speed test,1202,602030838549138,ETISALAT,395.061817169238,500,within capping
