myday,rating_group_name,rg_id,IMSI,apn,ccr_charge_traffic_mb,daily_capping_mb,capping_status
2026/07/30,RG 1193 - My Etisalat & Notifications,1193,602030914557714,ETISALAT,323.514478683496,250,exceeded capping
2026/07/30,RG 1193 - My Etisalat & Notifications,1193,602030916582679,ETISALAT,322.538519859277,250,exceeded capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030915920983,INTERNET.ETISALAT,1023.470058441211,500,exceeded capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030915921487,INTERNET.ETISALAT,1023.040164947559,500,exceeded capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030915920912,INTERNET.ETISALAT,576.691337585449,500,exceeded capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030819287720,INTERNET.ETISALAT,505.327170371973,500,exceeded capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030850733848,INTERNET.ETISALAT,464.901977539063,500,within capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030815808978,INTERNET.ETISALAT,437.027226448047,500,within capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030816668509,INTERNET.ETISALAT,417.183637619043,500,within capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030915850176,INTERNET.ETISALAT,383.920456886328,500,within capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030978489494,INTERNET.ETISALAT,286.614741325391,500,within capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030815868077,INTERNET.ETISALAT,258.795632362402,500,within capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030815943492,INTERNET.ETISALAT,205.183840751660,500,within capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030815860558,INTERNET.ETISALAT,203.709097862207,500,within capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030915920964,INTERNET.ETISALAT,197.895648002637,500,within capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030916657495,INTERNET.ETISALAT,184.220775604297,500,within capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030915872159,INTERNET.ETISALAT,180.973272323633,500,within capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030915835802,INTERNET.ETISALAT,160.210278511035,500,within capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030815803725,INTERNET.ETISALAT,149.997802734375,500,within capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030810717637,INTERNET.ETISALAT,117.875172615039,500,within capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030815804554,INTERNET.ETISALAT,112.375584602344,500,within capping
2026/07/30,RG 1197 - Ta3leemy,1197,602030850732664,INTERNET.ETISALAT,82.627443313574,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030814798243,ETISALAT,500.000000953711,500,exceeded capping
2026/07/30,RG 1202 - Speed test,1202,602030109259159,ETISALAT,480.179368019141,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030058752207,ETISALAT,480.116947174121,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030979459703,ETISALAT,480.094593048145,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030122942534,ETISALAT,480.064359664941,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030916920043,ETISALAT,480.057811737109,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030840153143,ETISALAT,480.056053161621,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030954762731,ETISALAT,480.055857658398,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030817255011,ETISALAT,480.000000953711,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030988777240,ETISALAT,479.943243026758,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030815962976,ETISALAT,468.641532897949,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030917401742,ETISALAT,463.705734252930,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030134250296,ETISALAT,463.393388748145,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030820139436,ETISALAT,461.253696441699,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030032693773,ETISALAT,459.967129707324,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030997688778,ETISALAT,450.159853935254,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030997355310,ETISALAT,447.757421493555,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030819743076,ETISALAT,429.400802612305,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030098982280,ETISALAT,423.005717277539,500,within capping
2026/07/30,RG 1202 - Speed test,1202,602030910574977,ETISALAT,422.848910331738,500,within capping
