myday,rating_group_name,rg_id,IMSI,apn,ccr_charge_traffic_mb,daily_capping_mb,capping_status
2026/08/04,RG 1060 - DNS,1060,602030916800423,ETISALAT,9761.368399620020,,no capping
2026/08/04,RG 1060 - DNS,1060,602030834975117,ETISALAT,8564.144865036035,,no capping
2026/08/04,RG 1060 - DNS,1060,602030916532199,ETISALAT,5109.122811317480,,no capping
2026/08/04,RG 1060 - DNS,1060,602030133463470,ETISALAT,5052.751463890039,,no capping
2026/08/04,RG 1060 - DNS,1060,602030115138772,ETISALAT,5013.707406997656,,no capping
2026/08/04,RG 1060 - DNS,1060,602030815190670,ETISALAT,5010.813134193457,,no capping
2026/08/04,RG 1060 - DNS,1060,602030833105606,ETISALAT,4993.318213462793,,no capping
2026/08/04,RG 1060 - DNS,1060,602030824328563,ETISALAT,4963.659512519824,,no capping
2026/08/04,RG 1060 - DNS,1060,602030916937851,ETISALAT,4850.411004066504,,no capping
2026/08/04,RG 1060 - DNS,1060,602030117601477,ETISALAT,4768.305136680566,,no capping
2026/08/04,RG 1060 - DNS,1060,602030814714872,ETISALAT,4749.951436996484,,no capping
2026/08/04,RG 1060 - DNS,1060,602030835947492,ETISALAT,4524.490220069922,,no capping
2026/08/04,RG 1060 - DNS,1060,602030914969652,ETISALAT,4393.957679748535,,no capping
2026/08/04,RG 1060 - DNS,1060,602030839144230,ETISALAT,4081.612608909570,,no capping
2026/08/04,RG 1060 - DNS,1060,602030918620685,ETISALAT,4027.851115226758,,no capping
2026/08/04,RG 1060 - DNS,1060,602030987290916,ETISALAT,3983.575869560254,,no capping
2026/08/04,RG 1060 - DNS,1060,602030102350283,ETISALAT,3726.617149353027,,no capping
2026/08/04,RG 1060 - DNS,1060,602030044880480,ETISALAT,3657.468228340137,,no capping
2026/08/04,RG 1060 - DNS,1060,602030815525531,ETISALAT,3547.840989112891,,no capping
2026/08/04,RG 1060 - DNS,1060,602030817732395,ETISALAT,3525.842091560352,,no capping
2026/08/04,RG 1080 - VPN,1080,602030916665930,INTERNET.ETISALAT,29722.023250579883,,no capping
2026/08/04,RG 1080 - VPN,1080,602030815917083,INTERNET.ETISALAT,25238.210783004785,,no capping
2026/08/04,RG 1080 - VPN,1080,602030938985113,INTERNET.ETISALAT,20126.645166397070,,no capping
2026/08/04,RG 1080 - VPN,1080,602030949412898,INTERNET.ETISALAT,17547.035799980176,,no capping
2026/08/04,RG 1080 - VPN,1080,602030914024713,INTERNET.ETISALAT,15087.162638664258,,no capping
2026/08/04,RG 1080 - VPN,1080,602030916901603,INTERNET.ETISALAT,14955.933671951270,,no capping
2026/08/04,RG 1080 - VPN,1080,602030928674361,INTERNET.ETISALAT,14218.035887718164,,no capping
2026/08/04,RG 1080 - VPN,1080,602030132787322,FWA.ETISALAT,12711.722087860156,,no capping
2026/08/04,RG 1080 - VPN,1080,602030815912484,INTERNET.ETISALAT,12496.100069045996,,no capping
2026/08/04,RG 1080 - VPN,1080,602030958989138,INTERNET.ETISALAT,12205.857193946875,,no capping
