myday,rating_group_name,rg_id,apn,ccr_charge_traffic_mb
2026/07/31,RG 1202 - Speed test,1202,INTERNET.ETISALAT,1.595933914160
2026/07/31,RG 1060 - DNS,1060,GCSDC,1.292819976855
2026/07/31,RG 1060 - DNS,1060,EGCASH.CAM,1.056213378906
2026/07/31,RG 1060 - DNS,1060,COMBO.ETISALAT,0.759732246387
2026/07/31,RG 1060 - DNS,1060,ISCORE.CUST,0.702457428027
2026/07/31,RG 1060 - DNS,1060,CISCO1,0.627538681055
2026/07/31,RG 1060 - DNS,1060,EASTERNEGYPT.PUBLIC,0.323863983203
2026/07/31,RG 1202 - Speed test,1202,FWA.ETISALAT,0.260959625293
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,TAMWELY,0.231686592090
2026/07/31,RG 1080 - VPN,1080,CISCO1,0.214968681348
2026/07/31,RG 1060 - DNS,1060,MAAK,0.057392120410
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,MAAK,0.027778625488
2026/07/31,RG 1060 - DNS,1060,ETISALAT.DGW.TEST,0.027393341113
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,ISCORE.CUST,0.024299621582
2026/07/31,RG 1060 - DNS,1060,ELMENUS,0.021694183398
2026/07/31,RG 1060 - DNS,1060,SHC-WATER,0.014690399219
2026/07/31,RG 1192 - NTRA & Governmental,1192,GO.ETISALAT,0.012874603320
2026/07/31,RG 1192 - NTRA & Governmental,1192,ELARABY.INT,0.010021209766
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,STATIC,0.008301734961
2026/07/31,RG 1060 - DNS,1060,ECFC,0.004909515430
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,ELARABY.INT,0.004355430566
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,GO.ETISALAT,0.003604888965
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,CISCO1,0.002991676367
2026/07/31,RG 1060 - DNS,1060,NPO.HS2,0.002403259277
2026/07/31,RG 1192 - NTRA & Governmental,1192,CIVIL-PROTECTION,0.002214431738
2026/07/31,RG 1060 - DNS,1060,GS-EETC,0.000862121582
2026/07/31,RG 1202 - Speed test,1202,NPO.HS,0.000431060840
2026/07/31,RG 1060 - DNS,1060,EDS,0.000213623047
2026/07/31,RG 1192 - NTRA & Governmental,1192,MAAK,0E-12
2026/07/31,RG 1192 - NTRA & Governmental,1192,STATIC,0E-12
2026/07/31,RG 1192 - NTRA & Governmental,1192,ISCORE.CUST,0E-12
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,GEIDEA,0E-12
2026/07/31,RG 1192 - NTRA & Governmental,1192,GEDIA,0E-12
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,OPAY,0E-12
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,ELMENUS,0E-12
2026/07/31,RG 1202 - Speed test,1202,STATIC,0E-12
2026/07/31,RG 1202 - Speed test,1202,ISCORE.CUST,0E-12
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,ETISALAT.DGW.TEST,0E-12
2026/07/31,RG 1192 - NTRA & Governmental,1192,PEPSICO2,0E-12
2026/07/31,RG 1003 - FB_AutoFlex,1003,ETISALAT,
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,ECFC,
2026/07/31,RG 1193 - My Etisalat & Notifications,1193,MACDONALD,
2026/07/31,RG 1080 - VPN,1080,SUPERPAY,
